CustID,IMEI/MEID,IMEI2,Serial Number,Order Date,Order Number,Model,User ID,Tags,Submitted,Profile,Status,Reseller ID,Reseller Name,Last Modified Time,Last Seen
16244,354491513486681,357022903486689,R58W30K7FXP,20 Jan 1970 11:20:38 GMT,NZHG_SDS386944,SM-A235F/DS,,,26 Apr 2023 09:52:26 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 01:27:05 GMT,25 Jul 2023 01:27:05 GMT
16244,354491513462328,357022903462326,R58W30FXNEA,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 01:11:45 GMT,25 Jul 2023 01:11:45 GMT
16244,354491513513914,357022903513912,R58W30K9ZEZ,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 01:03:39 GMT,25 Jul 2023 01:03:39 GMT
16244,354491513490220,357022903490228,R58W30K7SME,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 01:01:28 GMT,25 Jul 2023 01:01:28 GMT
16244,354491513500341,357022903500349,R58W30K8QAL,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 00:51:39 GMT,25 Jul 2023 00:51:39 GMT
16244,354491513370612,357022903370610,R58W20M1FPF,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 00:37:23 GMT,25 Jul 2023 00:37:23 GMT
16244,354491513490980,357022903490988,R58W30K7VYP,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 00:22:43 GMT,25 Jul 2023 00:22:43 GMT
16244,354491513254717,357022903254715,R58W11KY7ZZ,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 00:16:59 GMT,25 Jul 2023 00:16:59 GMT
16244,354491513500309,357022903500307,R58W30K8Q6Z,20 Jan 1970 11:20:38 GMT,NZHG_SDS386944,SM-A235F/DS,,,26 Apr 2023 09:52:26 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 00:12:26 GMT,25 Jul 2023 00:12:26 GMT
16244,354491513501208,357022903501206,R58W30K8SXY,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,25 Jul 2023 00:09:11 GMT,25 Jul 2023 00:09:11 GMT
16244,354491513266422,357022903266420,R58W11KZAFT,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037C,SM-A235F/DS,,,19 Jul 2023 09:53:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:53:10 GMT,24 Jul 2023 23:53:10 GMT
16244,354491513388077,357022903388075,R58W20M32LE,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:50:52 GMT,24 Jul 2023 23:50:52 GMT
16244,354491513369945,357022903369943,R58W20M1DNJ,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:50:02 GMT,24 Jul 2023 23:50:02 GMT
16244,354491513499445,357022903499443,R58W30K8MKT,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:49:45 GMT,24 Jul 2023 23:49:45 GMT
16244,354491513445554,357022903445552,R58W302FDFD,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:46:38 GMT,24 Jul 2023 23:46:38 GMT
16244,354491513204183,357022903204181,R58W10GLL2F,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037C,SM-A235F/DS,,,19 Jul 2023 09:53:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:37:26 GMT,24 Jul 2023 23:37:26 GMT
16244,354491513509185,357022903509183,R58W30K9J3E,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:35:52 GMT,24 Jul 2023 23:35:52 GMT
16244,354491513371628,357022903371626,R58W20M1JRZ,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:22:56 GMT,24 Jul 2023 23:22:56 GMT
16244,354491513271158,357022903271156,R58W11KZQSY,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:20:26 GMT,24 Jul 2023 23:20:26 GMT
16244,354491513486152,357022903486150,R58W30FZVMZ,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:11:50 GMT,24 Jul 2023 23:11:50 GMT
16244,354491513487994,357022903487992,R58W30K7KWT,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:07:46 GMT,24 Jul 2023 23:07:46 GMT
16244,354491513518376,357022903518374,R58W30KACYA,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 23:04:32 GMT,24 Jul 2023 23:04:32 GMT
16244,354491513257066,357022903257064,R58W11KYF3X,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:57:29 GMT,24 Jul 2023 22:57:29 GMT
16244,354491513504673,357022903504671,R58W30K94EJ,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:49:48 GMT,24 Jul 2023 22:49:48 GMT
16244,354491513272255,357022903272253,R58W11KZV4N,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:43:26 GMT,24 Jul 2023 22:43:26 GMT
16244,354491513492986,357022903492984,R58W30K820T,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:39:11 GMT,24 Jul 2023 22:39:11 GMT
16244,354491513250137,357022903250135,R58W11KXT3T,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037C,SM-A235F/DS,,,19 Jul 2023 09:53:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:30:09 GMT,24 Jul 2023 22:30:09 GMT
16244,354491513509003,357022903509001,R58W30K9HJF,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:28:42 GMT,24 Jul 2023 22:28:42 GMT
16244,354491513271810,357022903271818,R58W11KZSSP,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:26:05 GMT,24 Jul 2023 22:26:05 GMT
16244,354491513267461,357022903267469,R58W11KZDLJ,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:11:50 GMT,24 Jul 2023 22:11:50 GMT
16244,351662616298628,352465216298629,R58NB1PRRBH,,,SM-A217F/DS,,,23 Nov 2020 20:19:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 22:04:03 GMT,24 Jul 2023 22:04:03 GMT
16244,354491513256696,357022903256694,R58W11KYDZN,20 Jan 1970 10:47:31 GMT,NZHG_SDS383027,SM-A235F/DS,,,03 Apr 2023 09:58:54 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 21:56:11 GMT,24 Jul 2023 21:56:11 GMT
16244,354491513349335,357022903349333,R58W20LZH7W,20 Jan 1970 13:23:02 GMT,NZHG_SDS403458,SM-A235F/DS,,,20 Jul 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 21:51:01 GMT,24 Jul 2023 21:51:01 GMT
16244,354491513257611,357022903257619,R58W11KYGRX,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 21:44:54 GMT,24 Jul 2023 21:44:54 GMT
16244,354491513256340,357022903256348,R58W11KYCXM,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 21:24:45 GMT,24 Jul 2023 21:24:45 GMT
16244,354491513500317,357022903500315,R58W30K8Q7K,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 21:05:32 GMT,24 Jul 2023 21:05:32 GMT
16244,351662615876002,352465215876003,R58NA3FSMHX,,,SM-A217F/DS,,,16 Nov 2020 20:25:28 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 18:15:44 GMT,24 Jul 2023 18:15:44 GMT
16244,351662616934743,352465216934744,R58R12BD24R,,,SM-A217F/DS,,,21 Apr 2021 21:08:07 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 10:41:13 GMT,24 Jul 2023 10:41:13 GMT
16244,354491513508823,357022903508821,R58W30K9H0E,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 09:50:13 GMT,24 Jul 2023 09:50:13 GMT
16244,354491513492192,357022903492190,R58W30K7ZLE,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 07:41:13 GMT,24 Jul 2023 07:41:13 GMT
16244,354491513545411,357022903545419,R58W30N2Y8H,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 06:56:10 GMT,24 Jul 2023 06:56:10 GMT
16244,354491513503675,357022903503673,R58W30K91DP,20 Jan 1970 12:51:21 GMT,NZHG_SDS398875A,SM-A235F/DS,,,29 Jun 2023 09:55:06 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 06:50:58 GMT,24 Jul 2023 06:50:58 GMT
16244,354491513257165,357022903257163,R58W11KYFDF,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 05:48:14 GMT,24 Jul 2023 05:48:14 GMT
16244,354491513262314,357022903262312,R58W11KYY0P,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037C,SM-A235F/DS,,,19 Jul 2023 09:53:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 05:33:34 GMT,24 Jul 2023 05:33:34 GMT
16244,354491513248065,357022903248063,R58W11KXLTY,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:58:06 GMT,24 Jul 2023 04:58:06 GMT
16244,354491513470388,357022903470386,R58W30FYDVA,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:51:36 GMT,24 Jul 2023 04:51:36 GMT
16244,354491513497159,357022903497157,R58W30K8EMM,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:42:16 GMT,24 Jul 2023 04:42:16 GMT
16244,354491513505076,357022903505074,R58W30K95ME,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:14:38 GMT,24 Jul 2023 04:14:38 GMT
16244,354491513271737,357022903271735,R58W11KZSJM,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:14:30 GMT,24 Jul 2023 04:14:30 GMT
16244,354491513518707,357022903518705,R58W30KADYX,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:13:53 GMT,24 Jul 2023 04:13:53 GMT
16244,354491513488125,357022903488123,R58W30K7L9Y,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:10:39 GMT,24 Jul 2023 04:10:39 GMT
16244,354491513509243,357022903509241,R58W30K9J9Y,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:09:08 GMT,24 Jul 2023 04:09:08 GMT
16244,354491513262033,357022903262031,R58W11KYX5W,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:06:03 GMT,24 Jul 2023 04:06:03 GMT
16244,354491513268543,357022903268541,R58W11KZGWJ,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 04:03:15 GMT,24 Jul 2023 04:03:15 GMT
16244,354491513498876,357022903498874,R58W30K8KVY,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:55:09 GMT,24 Jul 2023 03:55:09 GMT
16244,354491513388259,357022903388257,R58W20M335Z,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:48:35 GMT,24 Jul 2023 03:48:35 GMT
16244,354491513274335,357022903274333,R58W11L01EF,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:47:13 GMT,24 Jul 2023 03:47:13 GMT
16244,354491513491764,357022903491762,R58W30K7YAV,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:10:52 GMT,24 Jul 2023 03:10:52 GMT
16244,354491513471865,357022903471863,R58W30FYJBL,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:09:02 GMT,24 Jul 2023 03:09:02 GMT
16244,354491513373558,357022903373556,R58W20M1QLR,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:07:05 GMT,24 Jul 2023 03:07:05 GMT
16244,354491513266885,357022903266883,R58W11KZBVZ,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 03:00:30 GMT,24 Jul 2023 03:00:30 GMT
16244,354491513486137,357022903486135,R58W30FZVKA,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:57:28 GMT,24 Jul 2023 02:57:28 GMT
16244,354491513508328,357022903508326,R58W30K9FGD,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:50:05 GMT,24 Jul 2023 02:50:05 GMT
16244,354491513501430,357022903501438,R58W30K8TLV,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:44:58 GMT,24 Jul 2023 02:44:58 GMT
16244,354491513262256,357022903262254,R58W11KYXTM,20 Jan 1970 13:23:02 GMT,NZHG_SDS403455,SM-A235F/DS,,,20 Jul 2023 09:52:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:36:54 GMT,24 Jul 2023 02:36:54 GMT
16244,354491513469976,357022903469974,R58W30FYCLE,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:29:50 GMT,24 Jul 2023 02:29:50 GMT
16244,354491513270853,357022903270851,R58W11KZPWK,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:14:43 GMT,24 Jul 2023 02:14:43 GMT
16244,354491513272248,357022903272246,R58W11KZV3Z,20 Jan 1970 11:09:07 GMT,NZHG_SDS385637A,SM-A235F/DS,,,18 Apr 2023 10:00:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:08:59 GMT,24 Jul 2023 02:08:59 GMT
16244,354491513202526,357022903202524,R58W10GLF1T,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:07:19 GMT,24 Jul 2023 02:07:19 GMT
16244,354491513371149,357022903371147,R58W20M1HAF,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:06:27 GMT,24 Jul 2023 02:06:27 GMT
16244,354491513205099,357022903205097,R58W10GLNTF,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:05:46 GMT,24 Jul 2023 02:05:46 GMT
16244,354491513509813,357022903509811,R58W30K9L0T,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296,SM-A235F/DS,,,04 Jul 2023 09:55:03 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:01:56 GMT,24 Jul 2023 02:01:56 GMT
16244,352570130953561,353743940953563,R5CW41ANK1Y,20 Jan 1970 13:21:36 GMT,NZHG_SDS403132,SM-A536E/DS,,,20 Jul 2023 09:52:43 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 02:00:49 GMT,24 Jul 2023 02:00:49 GMT
16244,354491513205545,357022903205543,R58W10GLQ6B,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:47:57 GMT,24 Jul 2023 01:47:57 GMT
16244,354491513251515,357022903251513,R58W11KXY9K,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:38:54 GMT,24 Jul 2023 01:38:54 GMT
16244,354491513480577,357022903480575,R58W30FZBQP,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:38:23 GMT,24 Jul 2023 01:38:23 GMT
16244,354491513268857,357022903268855,R58W11KZHTZ,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037C,SM-A235F/DS,,,19 Jul 2023 09:53:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:29:37 GMT,24 Jul 2023 01:29:37 GMT
16244,354491513500416,357022903500414,R58W30K8QHF,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:27:08 GMT,24 Jul 2023 01:27:08 GMT
16244,354491513491749,357022903491747,R58W30K7Y8T,20 Jan 1970 13:00:00 GMT,NZHG_SDS400296B,SM-A235F/DS,,,04 Jul 2023 09:54:12 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:22:23 GMT,24 Jul 2023 01:22:23 GMT
16244,354491513512304,357022903512302,R58W30K9TJZ,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:18:13 GMT,24 Jul 2023 01:18:13 GMT
16244,354491513502883,357022903502881,R58W30K8Z0J,20 Jan 1970 12:31:12 GMT,NZHG_SDS396298,SM-A235F/DS,,,14 Jun 2023 09:53:37 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:16:43 GMT,24 Jul 2023 01:16:43 GMT
16244,354491513276397,357022903276395,R58W11L07NX,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037B,SM-A235F/DS,,,19 Jul 2023 09:52:14 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:16:04 GMT,24 Jul 2023 01:16:04 GMT
16244,354491513271042,357022903271040,R58W11KZQFJ,20 Jan 1970 13:21:36 GMT,NZHG_SDS403037C,SM-A235F/DS,,,19 Jul 2023 09:53:10 GMT,NZHG Device Owner Profile (DO_AE_ZT) Production,DO enrollment,6404724587,2degrees,24 Jul 2023 01:15:26 GMT,24 Jul 2023 01:15:26 GMT
